c1,c2,c3,c4
350526102000,三班镇,4,350526000000
350526102201,三班村,5,350526102000
350526102202,泗滨村,5,350526102000
350526102203,东山村,5,350526102000
350526102204,奎斗村,5,350526102000
350526102205,儒坑村,5,350526102000
350526102206,锦山村,5,350526102000
350526102207,龙阙村,5,350526102000
350526102208,桥内村,5,350526102000
350526102209,蔡径村,5,350526102000
350526102210,岭头村,5,350526102000
350526103000,龙门滩镇,4,350526000000
350526103201,硕儒村,5,350526103000
350526103202,霞碧村,5,350526103000
350526103203,碧坑村,5,350526103000
350526103204,苏洋村,5,350526103000
350526103205,磻坑村,5,350526103000
350526103206,石室村,5,350526103000
350526103207,湖景村,5,350526103000
350526103208,内洋村,5,350526103000
350526103209,村兜村,5,350526103000
350526103210,朱地村,5,350526103000
350526103211,霞山村,5,350526103000
350526103212,大溪村,5,350526103000
350526104000,雷峰镇,4,350526000000
350526104201,朱紫村,5,350526104000
350526104202,蕉溪村,5,350526104000
350526104203,潘祠村,5,350526104000
350526104204,坂仔村,5,350526104000
350526104205,雷峰村,5,350526104000
350526104206,格后村,5,350526104000
350526104207,溪美村,5,350526104000
350526104208,肖坑村,5,350526104000
350526104209,长基村,5,350526104000
350526104210,瑞坂村,5,350526104000
350526104211,李溪村,5,350526104000
350526104212,荐解村,5,350526104000
350526104213,上寨村,5,350526104000
350526104214,双芹村,5,350526104000
350526105000,南埕镇,4,350526000000
350526105201,西山村,5,350526105000
350526105202,高漈村,5,350526105000
350526105203,前峰村,5,350526105000
350526105204,半岭村,5,350526105000
350526105205,南埕村,5,350526105000
350526105206,塔兜村,5,350526105000
350526105207,枣坑村,5,350526105000
350526105208,许厝村,5,350526105000
350526105209,望洋村,5,350526105000
350526105210,连山村,5,350526105000
350526105211,蟠龙村,5,350526105000
350526105212,梓垵村,5,350526105000
350526106000,水口镇,4,350526000000
350526106201,亭坑村,5,350526106000
350526106202,丘坂村,5,350526106000
350526106203,凤坪村,5,350526106000
350526106204,上湖村,5,350526106000
350526106205,久住村,5,350526106000
350526106206,祥光村,5,350526106000
350526106207,八逞村,5,350526106000
350526106208,樟境村,5,350526106000
350526106209,村场村,5,350526106000
350526106210,湖坂村,5,350526106000
350526106211,淳湖村,5,350526106000
350526106212,毛厝村,5,350526106000
350526106213,昆坂村,5,350526106000
350526106214,梨坑村,5,350526106000
350526106215,承泽村,5,350526106000
350526106216,榜上村,5,350526106000
350526107000,赤水镇,4,350526000000
350526107001,赤水社区,5,350526107000
350526107201,戴云村,5,350526107000
350526107202,东里村,5,350526107000
350526107203,苏坂村,5,350526107000
350526107204,猛虎村,5,350526107000
350526107205,湖岭村,5,350526107000
350526107206,岭边村,5,350526107000
350526107207,福全村,5,350526107000
350526107208,吉岭村,5,350526107000
350526107209,永嘉村,5,350526107000
350526107210,苏岭村,5,350526107000
350526107211,西洋村,5,350526107000
350526107212,锦洋村,5,350526107000
350526107213,小铭村,5,350526107000
350526107214,铭爱村,5,350526107000
350526108000,上涌镇,4,350526000000
350526108201,上涌村,5,350526108000
350526108202,黄井村,5,350526108000
350526108203,辉阳村,5,350526108000
350526108204,后坂村,5,350526108000
350526108205,后宅村,5,350526108000
350526108206,刘坑村,5,350526108000
350526108207,下涌村,5,350526108000
350526108208,曾坂村,5,350526108000
350526108209,云路村,5,350526108000
350526108210,西溪村,5,350526108000
350526108211,桂格村,5,350526108000
350526108212,传豪村,5,350526108000
350526108213,桂林村,5,350526108000
350526108214,中洋村,5,350526108000
350526108215,下村,5,350526108000
350526108216,门头村,5,350526108000
350526108217,东山村,5,350526108000
350526109000,葛坑镇,4,350526000000
350526109201,葛坑村,5,350526109000
350526109202,下玲村,5,350526109000
350526109203,湖头村,5,350526109000
350526109204,漈头村,5,350526109000
350526109205,邱村,5,350526109000
350526109206,水门村,5,350526109000
350526109207,大岭村,5,350526109000
350526109208,蓝田村,5,350526109000
350526109209,富地村,5,350526109000
350526109210,大正村,5,350526109000
350526109211,龙漈村,5,350526109000
350526109212,龙塔村,5,350526109000
350526110000,盖德镇,4,350526000000
350526110201,盖德村,5,350526110000
350526110202,下寮村,5,350526110000
350526110203,有济村,5,350526110000
350526110204,下坑村,5,350526110000
350526110205,福阳村,5,350526110000
350526110206,大墘村,5,350526110000
350526110207,上地村,5,350526110000
350526110208,吾华村,5,350526110000
350526110209,三福村,5,350526110000
350526110210,上坑村,5,350526110000
350526110211,林地村,5,350526110000
350526110212,仙岭村,5,350526110000
350526110213,凤山村,5,350526110000
350526110214,山坪村,5,350526110000
350526111000,美湖镇,4,350526000000
350526111201,上岸村,5,350526111000
350526111202,小湖村,5,350526111000
350526111203,美湖村,5,350526111000
350526111204,上漈村,5,350526111000
350526111205,洋坑村,5,350526111000
350526111206,洋田村,5,350526111000
350526111207,斜山村,5,350526111000
350526111208,阳山村,5,350526111000
350526200000,杨梅乡,4,350526000000
350526200201,杨梅村,5,350526200000
350526200202,白叶村,5,350526200000
350526200203,西墘村,5,350526200000
350526200204,上云村,5,350526200000
350526200205,云溪村,5,350526200000
350526200206,安村,5,350526200000
350526200207,和顺村,5,350526200000
350526202000,汤头乡,4,350526000000
350526202201,汤头村,5,350526202000
350526202202,草村,5,350526202000
350526202203,福山村,5,350526202000
350526202204,格中村,5,350526202000
350526202205,岭脚村,5,350526202000
350526202206,汤垵村,5,350526202000
350526202207,吉山村,5,350526202000
350526204000,桂阳乡,4,350526000000
350526204201,桂阳村,5,350526204000
350526204202,溪洋村,5,350526204000
350526204203,王春村,5,350526204000
350526204204,安章村,5,350526204000
350526204205,涌溪村,5,350526204000
350526204206,洪田村,5,350526204000
350526204207,彭坑村,5,350526204000
350526204208,梓溪村,5,350526204000
350526204209,陈溪村,5,350526204000
350526206000,国宝乡,4,350526000000
350526206201,国宝村,5,350526206000
350526206202,佛岭村,5,350526206000
350526206203,上洋村,5,350526206000
350526206204,南斗村,5,350526206000
350526206205,祥云村,5,350526206000
350526206206,内坂村,5,350526206000
350526206207,厚德村,5,350526206000
350526206208,格头村,5,350526206000
350526208000,大铭乡,4,350526000000
350526208201,大铭村,5,350526208000
350526208202,联春村,5,350526208000
350526208203,金黄村,5,350526208000
350526208204,上徐村,5,350526208000
350526208205,琼英村,5,350526208000
350526208206,琼山村,5,350526208000
350526208207,琼溪村,5,350526208000
350526209000,春美乡,4,350526000000
350526209201,古春村,5,350526209000
350526209202,梁春村,5,350526209000
350526209203,上春村,5,350526209000
350526209204,春美村,5,350526209000
350526209205,新阁村,5,350526209000
350526209206,尤床村,5,350526209000
350526209207,双翰村,5,350526209000
350527000000,金门县,3,350500000000
350581000000,石狮市,3,350500000000
350581001000,湖滨街道,4,350581000000
350581001001,金林社区,5,350581001000
350581001004,新湖社区,5,350581001000
350581001005,仙迹社区,5,350581001000
350581001006,花园城社区,5,350581001000
350581001007,长福社区,5,350581001000
350581001008,曾坑社区,5,350581001000
350581001009,玉湖社区,5,350581001000
350581001010,林边社区,5,350581001000
350581001011,湖边社区,5,350581001000
350581001012,金曾社区,5,350581001000
350581002000,凤里街道,4,350581000000
350581002001,东村社区,5,350581002000
350581002002,后花社区,5,350581002000
350581002003,宽仁社区,5,350581002000
350581002005,仁里社区,5,350581002000
350581002006,新华社区,5,350581002000
350581002007,华南社区,5,350581002000
350581002008,华仑社区,5,350581002000
350581002009,五星社区,5,350581002000
350581002010,龙华社区,5,350581002000
350581002011,大仑社区,5,350581002000
350581100000,灵秀镇,4,350581000000
350581100001,曙光社区,5,350581100000
350581100201,仕林村,5,350581100000
350581100202,灵狮村,5,350581100000
350581100203,灵峰村,5,350581100000
350581100204,灵山村,5,350581100000
350581100205,前廊村,5,350581100000
350581100206,华山村,5,350581100000
350581100207,港塘村,5,350581100000
350581100208,塔前村,5,350581100000
350581100209,茂厦村,5,350581100000
350581100210,塘园村,5,350581100000
350581100211,彭田村,5,350581100000
350581100212,钞坑村,5,350581100000
350581101000,宝盖镇,4,350581000000
350581101001,宝源社区,5,350581101000
350581101002,龙穴社区,5,350581101000
350581101201,坑东村,5,350581101000
350581101202,杆头村,5,350581101000
350581101204,前园村,5,350581101000
350581101205,前坑回族村,5,350581101000
350581101206,塘后村,5,350581101000
350581101207,塘边村,5,350581101000
350581101208,仑后村,5,350581101000
350581101209,松茂村,5,350581101000
350581101210,后垵村,5,350581101000
350581101211,山雅村,5,350581101000
350581101212,铺锦村,5,350581101000
350581101213,后宅村,5,350581101000
350581101214,郑厝村,5,350581101000
350581101215,苏厝村,5,350581101000
350581101216,塘头村,5,350581101000
350581101217,玉浦村,5,350581101000
350581101218,上浦村,5,350581101000
350581101219,雪上村,5,350581101000
350581102000,蚶江镇,4,350581000000
350581102201,蚶江村,5,350581102000
350581102202,锦江村,5,350581102000
350581102203,锦里村,5,350581102000
350581102204,石渔村,5,350581102000
350581102205,石农村,5,350581102000
350581102206,大厦村,5,350581102000
350581102207,莲东村,5,350581102000
350581102208,莲中村,5,350581102000
350581102209,莲西村,5,350581102000
350581102210,石壁村,5,350581102000
350581102211,东垵村,5,350581102000
350581102212,莲塘村,5,350581102000
350581102213,溪前村,5,350581102000
350581102214,青莲村,5,350581102000
350581102215,厝仔村,5,350581102000
350581102216,古山村,5,350581102000
350581102217,洪窟村,5,350581102000
350581102218,锦亭村,5,350581102000
350581102219,水头村,5,350581102000
350581103000,祥芝镇,4,350581000000
350581103201,祥农村,5,350581103000
350581103202,大堡村,5,350581103000
350581103203,前山村,5,350581103000
350581103204,古浮村,5,350581103000
350581103205,莲坂村,5,350581103000
350581103206,湖西村,5,350581103000
350581103207,赤湖村,5,350581103000
350581103208,后湖村,5,350581103000
350581103209,祥渔村,5,350581103000
350581103210,祥运村,5,350581103000
350581104000,鸿山镇,4,350581000000
350581104201,伍堡村,5,350581104000
350581104202,西墩村,5,350581104000
350581104203,东埔一村,5,350581104000
350581104204,东埔二村,5,350581104000
350581104205,东埔三村,5,350581104000
350581104206,洪厝村,5,350581104000
350581104207,莲厝村,5,350581104000
350581104208,郭厝村,5,350581104000
350581104209,东园村,5,350581104000
350581104210,邱下村,5,350581104000
350581104211,湖厝村,5,350581104000
350581105000,锦尚镇,4,350581000000
350581105201,东店村,5,350581105000
350581105202,西港村,5,350581105000
350581105203,杨厝村,5,350581105000
350581105204,奈厝前村,5,350581105000
350581105205,厝上村,5,350581105000
350581105206,深埕村,5,350581105000
350581105207,谢厝村,5,350581105000
350581105208,卢厝村,5,350581105000
350581105209,港前村,5,350581105000
350581105210,锦尚村,5,350581105000
350581105211,港东村,5,350581105000
350581106000,永宁镇,4,350581000000
350581106002,永宁第一社区,5,350581106000
350581106003,永宁第二社区,5,350581106000
350581106004,永宁第三社区,5,350581106000
350581106005,永宁第四社区,5,350581106000
350581106201,外高村,5,350581106000
350581106202,浯沙村,5,350581106000
350581106203,金埭村,5,350581106000
350581106204,梅林村,5,350581106000
350581106205,港边村,5,350581106000
350581106206,沙堤村,5,350581106000
350581106207,下宅村,5,350581106000
350581106208,郭坑回族村,5,350581106000
350581106209,后杆柄村,5,350581106000
350581106210,院东村,5,350581106000
350581106211,山边村,5,350581106000
350581106212,郭宅村,5,350581106000
350581106213,子英村,5,350581106000
350581106214,西岑村,5,350581106000
350581106215,前埔村,5,350581106000
350581106216,西偏村,5,350581106000
350581106217,塔石村,5,350581106000
350581106218,沙美村,5,350581106000
350581106219,洋厝村,5,350581106000
350581106220,新沙堤村,5,350581106000
350582000000,晋江市,3,350500000000
350582001000,青阳街道,4,350582000000
350582001004,青新社区,5,350582001000
350582001005,锦青社区,5,350582001000
350582001006,青华社区,5,350582001000
350582001007,莲屿社区,5,350582001000
350582001008,陈村社区,5,350582001000
350582001009,霞行社区,5,350582001000
350582001010,曾井社区,5,350582001000
350582001011,高霞社区,5,350582001000
350582001012,普照社区,5,350582001000
350582001013,洪宅垵社区,5,350582001000
350582001014,象山社区,5,350582001000
350582001015,阳光社区,5,350582001000
350582001016,永福里社区,5,350582001000
350582002000,梅岭街道,4,350582000000
350582002001,梅山社区,5,350582002000
350582002002,桂山社区,5,350582002000
350582002003,岭山社区,5,350582002000
350582002004,三光天社区,5,350582002000
350582002005,竹树下社区,5,350582002000
350582002006,蔡厝社区,5,350582002000
350582002007,梅青社区,5,350582002000
350582002008,许厝社区,5,350582002000
350582002009,双沟社区,5,350582002000
350582002010,赤西社区,5,350582002000
